ID,Item Type,Max Stack,Item Name
8010517,Normal/StandardItem,1,Dated Velveteen Coif (Red)
8010518,Normal/StandardItem,1,Dated Velveteen Coif (Yellow)
8010519,Normal/StandardItem,1,Dated Velveteen Coif (Green)
8010520,Normal/StandardItem,1,Hempen Coif
8010521,Normal/StandardItem,1,Hempen Coif of Casting (Brown)
8010522,Normal/StandardItem,1,Hempen Coif of Toiling (Grey)
8010523,Normal/StandardItem,1,Cotton Coif
8010524,Normal/StandardItem,1,Cotton Coif of Casting (Yellow)
8010525,Normal/StandardItem,1,Cotton Coif of Toiling (Green)
8010526,Normal/StandardItem,1,Woolen Coif
8010527,Normal/StandardItem,1,Woolen Coif of Casting (Blue)
8010528,Normal/StandardItem,1,Woolen Coif of Toiling (Yellow)
8010529,Normal/StandardItem,1,Felt Coif
8010530,Normal/StandardItem,1,Felt Coif of Toiling (Black)
8010531,Normal/StandardItem,1,Felt Coif of Casting (Grey)
8010532,Normal/StandardItem,1,Hempen Coif (Brown)
8010533,Normal/StandardItem,1,Hempen Coif (Grey)
8010534,Normal/StandardItem,1,Hempen Coif of Casting
8010535,Normal/StandardItem,1,Hempen Coif of Casting (Grey)
8010536,Normal/StandardItem,1,Hempen Coif of Toiling
8010537,Normal/StandardItem,1,Hempen Coif of Toiling (Brown)
8010538,Normal/StandardItem,1,Cotton Coif (Yellow)
8010539,Normal/StandardItem,1,Cotton Coif (Green)
8010540,Normal/StandardItem,1,Cotton Coif of Casting
8010541,Normal/StandardItem,1,Cotton Coif of Casting (Green)
8010542,Normal/StandardItem,1,Cotton Coif of Toiling
8010543,Normal/StandardItem,1,Cotton Coif of Toiling (Yellow)
8010544,Normal/StandardItem,1,Woolen Coif (Blue)
8010545,Normal/StandardItem,1,Weathered Coif (Grey)
8010546,Normal/StandardItem,1,Vintage Coif
8010547,Normal/StandardItem,1,Torn Coif
8010548,Normal/StandardItem,1,Claret Coif
8010549,Normal/StandardItem,1,Woolen Coif (Yellow)
8010550,Normal/StandardItem,1,Woolen Coif of Casting
8010551,Normal/StandardItem,1,Woolen Coif of Casting (Yellow)
8010552,Normal/StandardItem,1,Woolen Coif of Toiling
8010553,Normal/StandardItem,1,Woolen Coif of Toiling (Blue)
8010554,Normal/StandardItem,1,Felt Coif (Black)
8010555,Normal/StandardItem,1,Felt Coif (Grey)
8010556,Normal/StandardItem,1,Felt Coif (Purple)
8010557,Normal/StandardItem,1,Felt Coif (Red)
8010558,Normal/StandardItem,1,Felt Coif of Toiling
8010559,Normal/StandardItem,1,Felt Coif of Toiling (Grey)
8010560,Normal/StandardItem,1,Felt Coif of Toiling (Purple)
8010561,Normal/StandardItem,1,Felt Coif of Toiling (Red)
8010562,Normal/StandardItem,1,Felt Coif of Casting
8010563,Normal/StandardItem,1,Felt Coif of Casting (Black)
8010564,Normal/StandardItem,1,Felt Coif of Casting (Purple)
8010565,Normal/StandardItem,1,Felt Coif of Casting (Red)
8010566,Normal/StandardItem,1,Serpent Private's Coif
8010567,Normal/StandardItem,1,Serpent Sergeant's Coif
8010601,Normal/StandardItem,1,Dated Hempen Beret
8010602,Normal/StandardItem,1,Dated Hempen Beret (Brown)
8010603,Normal/StandardItem,1,Dated Hempen Beret (Grey)
8010604,Normal/StandardItem,1,Dated Hempen Beret (Beige)
8010605,Normal/StandardItem,1,Dated Cotton Beret
8010606,Normal/StandardItem,1,Dated Cotton Beret (Green)
8010607,Normal/StandardItem,1,Dated Cotton Beret (Red)
8010608,Normal/StandardItem,1,Dated Cotton Beret (Yellow)
8010609,Normal/StandardItem,1,Dated Cotton Beret (Blue)
8010610,Normal/StandardItem,1,Dated Canvas Beret
8010611,Normal/StandardItem,1,Dated Canvas Beret (Auburn)
8010612,Normal/StandardItem,1,Dated Canvas Beret (Pink)
8010613,Normal/StandardItem,1,Dated Canvas Beret (Brown)
8010614,Normal/StandardItem,1,Dated Canvas Beret (Blue)
8010615,Normal/StandardItem,1,Dated Velveteen Beret
8010616,Normal/StandardItem,1,Dated Velveteen Beret (Black)
8010617,Normal/StandardItem,1,Dated Velveteen Beret (Red)
8010618,Normal/StandardItem,1,Dated Velveteen Beret (Yellow)
8010619,Normal/StandardItem,1,Dated Velveteen Beret (Green)
8010620,Normal/StandardItem,1,Woolen Beret
8010621,Normal/StandardItem,1,Woolen Beret of Dexterity (Grey)
8010622,Normal/StandardItem,1,Woolen Beret of Intelligence (Purple)
8010623,Normal/StandardItem,1,Woolen Beret of Vitality (Black)
8010624,Normal/StandardItem,1,Felt Beret
8010625,Normal/StandardItem,1,Felt Beret of Dexterity (Blue)
8010626,Normal/StandardItem,1,Felt Beret of Intelligence (Red)
8010627,Normal/StandardItem,1,Felt Beret of Vitality (Brown)
8010628,Normal/StandardItem,1,Woolen Beret (Grey)
8010629,Normal/StandardItem,1,Woolen Beret (Purple)
8010630,Normal/StandardItem,1,Woolen Beret (Black)
8010631,Normal/StandardItem,1,Woolen Beret of Dexterity
8010632,Normal/StandardItem,1,Woolen Beret of Dexterity (Purple)
8010633,Normal/StandardItem,1,Woolen Beret of Dexterity (Black)
8010634,Normal/StandardItem,1,Woolen Beret of Intelligence
8010635,Normal/StandardItem,1,Woolen Beret of Intelligence (Grey)
8010636,Normal/StandardItem,1,Woolen Beret of Intelligence (Black)
8010637,Normal/StandardItem,1,Woolen Beret of Vitality
8010638,Normal/StandardItem,1,Woolen Beret of Vitality (Grey)
8010639,Normal/StandardItem,1,Woolen Beret of Vitality (Purple)
8010640,Normal/StandardItem,1,Felt Beret (Blue)
8010641,Normal/StandardItem,1,Felt Beret (Red)
8010642,Normal/StandardItem,1,Felt Beret (Brown)
8010643,Normal/StandardItem,1,Felt Beret (Green)
8010644,Normal/StandardItem,1,Felt Beret of Dexterity
8010645,Normal/StandardItem,1,Felt Beret of Dexterity (Red)
8010646,Normal/StandardItem,1,Weathered Beret (Beige)
8010647,Normal/StandardItem,1,Felt Beret of Dexterity (Brown)
8010648,Normal/StandardItem,1,Felt Beret of Dexterity (Green)
8010649,Normal/StandardItem,1,Felt Beret of Intelligence
8010650,Normal/StandardItem,1,Felt Beret of Intelligence (Blue)
8010651,Normal/StandardItem,1,Felt Beret of Intelligence (Brown)
8010652,Normal/StandardItem,1,Felt Beret of Intelligence (Green)
8010653,Normal/StandardItem,1,Felt Beret of Vitality
8010654,Normal/StandardItem,1,Felt Beret of Vitality (Blue)
8010655,Normal/StandardItem,1,Felt Beret of Vitality (Red)
8010656,Normal/StandardItem,1,Felt Beret of Vitality (Green)
8010701,Normal/StandardItem,1,Elm Mask
8010702,Normal/StandardItem,1,Maple Mask
8010703,Normal/StandardItem,1,Ash Mask
8010704,Normal/StandardItem,1,[en]
8010705,Normal/StandardItem,1,[en]
8010706,Normal/StandardItem,1,[en]
8010707,Normal/StandardItem,1,Ash Mask (Lapis Lazuli)
8010708,Normal/StandardItem,1,Mask of the Mortal Hex
8010709,Normal/StandardItem,1,[en]
8010710,Normal/StandardItem,1,[en]
8010711,Normal/StandardItem,1,Dated Willow Halfmask
8010712,Normal/StandardItem,1,Dated Oak Halfmask
8010713,Normal/StandardItem,1,Dated Yew Halfmask
8010714,Normal/StandardItem,1,[en]
8010715,Normal/StandardItem,1,Dated Lauan Halfmask
8010716,Normal/StandardItem,1,Dated Walnut Mask
8010801,Normal/StandardItem,1,Dated Copper Spectacles
8010802,Normal/StandardItem,1,Dated Brass Spectacles
8010803,Normal/StandardItem,1,Dated Brass Spectacles (Yellow)
8010804,Normal/StandardItem,1,Iron Spectacles
8010805,Normal/StandardItem,1,Iron Spectacles (Yellow)
8010806,Normal/StandardItem,1,Dated Silver Spectacles
8010807,Normal/StandardItem,1,Dated Silver Spectacles (Yellow)
8010808,Normal/StandardItem,1,Silver Spectacles
8010809,Normal/StandardItem,1,Silver Spectacles (Yellow)
8010810,Normal/StandardItem,1,Mythril Spectacles
8010811,Normal/StandardItem,1,Mythril Spectacles (Blue)
8010812,Normal/StandardItem,1,Pince-nez
8010813,Normal/StandardItem,1,[en]
8010814,Normal/StandardItem,1,[en]
8010815,Normal/StandardItem,1,[en]
8010816,Normal/StandardItem,1,[en]
8010817,Normal/StandardItem,1,[en]
8010818,Normal/StandardItem,1,[en]
8010819,Normal/StandardItem,1,[en]
8010820,Normal/StandardItem,1,[en]
8010821,Normal/StandardItem,1,[en]
8010822,Normal/StandardItem,1,Torturer's Monocle
8010823,Normal/StandardItem,1,Electrum Monocle
8010824,Normal/StandardItem,1,Electrum Monocle (White)
8010825,Normal/StandardItem,1,[en]
8010826,Normal/StandardItem,1,[en]
8010827,Normal/StandardItem,1,[en]
8010828,Normal/StandardItem,1,[en]
8010829,Normal/StandardItem,1,Dated Brass Magnifiers (Red)
8010830,Normal/StandardItem,1,Dated Iron Magnifiers (Red)
8010831,Normal/StandardItem,1,Dated Silver Magnifiers (Green)
8010832,Normal/StandardItem,1,Silver Magnifiers
8010833,Normal/StandardItem,1,Mythril Magnifiers
8010834,Normal/StandardItem,1,Dated Weathered Spectacles (Black)
8010835,Normal/StandardItem,1,Dated Weathered Spectacles (Green)
8010836,Normal/StandardItem,1,Weathered Spectacles (White)
8010837,Normal/StandardItem,1,[en]
8010838,Normal/StandardItem,1,Weathered Spectacles
8010901,Normal/StandardItem,1,Dated Hempen Sugarloaf Hat (Brown)
8010902,Normal/StandardItem,1,Dated Hempen Sugarloaf Hat (Grey)
8010903,Normal/StandardItem,1,Dated Hempen Sugarloaf Hat (Beige)
8010904,Normal/StandardItem,1,Dated Cotton Sugarloaf Hat (Red)
8010905,Normal/StandardItem,1,Dated Cotton Sugarloaf Hat (Green)
8010906,Normal/StandardItem,1,Dated Cotton Sugarloaf Hat (Blue)
8010907,Normal/StandardItem,1,Dated Velveteen Sugarloaf Hat (Black)
8010908,Normal/StandardItem,1,Dated Velveteen Sugarloaf Hat (Red)
8010909,Normal/StandardItem,1,Dated Velveteen Sugarloaf Hat (Green)
8010910,Normal/StandardItem,1,Cotton Sugarloaf Hat
8010911,Normal/StandardItem,1,Cotton Sugarloaf Hat (Brown)
8010912,Normal/StandardItem,1,Cotton Sugarloaf Hat of the Mind (Green)
8010913,Normal/StandardItem,1,Cotton Sugarloaf Hat of Intelligence (Blue)
8010914,Normal/StandardItem,1,Velveteen Sugarloaf Hat
8010915,Normal/StandardItem,1,Velveteen Sugarloaf Hat (Black)
8010916,Normal/StandardItem,1,Velveteen Sugarloaf Hat of the Mind (Red)
8010917,Normal/StandardItem,1,Velveteen Sugarloaf Hat of Intelligence (Green)
8010918,Normal/StandardItem,1,Cotton Sugarloaf Hat (Green)
8010919,Normal/StandardItem,1,Cotton Sugarloaf Hat (Blue)
8010920,Normal/StandardItem,1,Cotton Sugarloaf Hat of the Mind
8010921,Normal/StandardItem,1,Cotton Sugarloaf Hat of the Mind (Brown)
8010922,Normal/StandardItem,1,Cotton Sugarloaf Hat of the Mind (Blue)
8010923,Normal/StandardItem,1,Cotton Sugarloaf Hat of Intelligence
8010924,Normal/StandardItem,1,Cotton Sugarloaf Hat of Intelligence (Brown)
8010925,Normal/StandardItem,1,Cotton Sugarloaf Hat of Intelligence (Green)
8010926,Normal/StandardItem,1,Velveteen Sugarloaf Hat (Red)
8010927,Normal/StandardItem,1,Velveteen Sugarloaf Hat (Green)
8010928,Normal/StandardItem,1,Velveteen Sugarloaf Hat of the Mind
8010929,Normal/StandardItem,1,Velveteen Sugarloaf Hat of the Mind (Black)
8010930,Normal/StandardItem,1,Velveteen Sugarloaf Hat of the Mind (Green)
8010931,Normal/StandardItem,1,Velveteen Sugarloaf Hat of Intelligence
8010932,Normal/StandardItem,1,Woolen Sugarloaf Hat (Red)
8010933,Normal/StandardItem,1,Velveteen Sugarloaf Hat of Intelligence (Black)
8010934,Normal/StandardItem,1,Velveteen Sugarloaf Hat of Intelligence (Red)
8011001,Normal/StandardItem,1,Weathered Bandana
8011002,Normal/StandardItem,1,Dated Hempen Bandana
8011003,Normal/StandardItem,1,Dated Hempen Bandana (Beige)
8011004,Normal/StandardItem,1,Dated Hempen Bandana (Brown)
8011005,Normal/StandardItem,1,Dated Hempen Bandana (Grey)
8011006,Normal/StandardItem,1,Dated Cotton Bandana
8011007,Normal/StandardItem,1,Dated Cotton Bandana (Red)
8011008,Normal/StandardItem,1,Dated Cotton Bandana (Yellow)
8011009,Normal/StandardItem,1,Dated Cotton Bandana (Green)
8011010,Normal/StandardItem,1,Dated Cotton Bandana (Blue)
8011011,Normal/StandardItem,1,Dated Canvas Bandana
8011012,Normal/StandardItem,1,Dated Canvas Bandana (Auburn)
8011013,Normal/StandardItem,1,Dated Canvas Bandana (Pink)
8011014,Normal/StandardItem,1,Dated Canvas Bandana (Brown)
8011015,Normal/StandardItem,1,Dated Canvas Bandana (Blue)
8011016,Normal/StandardItem,1,Velveteen Bandana
8011017,Normal/StandardItem,1,Velveteen Bandana (Black)
8011018,Normal/StandardItem,1,Velveteen Bandana (Green)
8011019,Normal/StandardItem,1,Pirate's Bandana
8011020,Normal/StandardItem,1,Velveteen Bandana (Red)
8011021,Normal/StandardItem,1,Velveteen Bandana (Yellow)
8011022,Normal/StandardItem,1,Explorer's Bandana
8011101,Normal/StandardItem,1,Dated Copper Barbut
8011102,Normal/StandardItem,1,Dated Bronze Barbut
8011103,Normal/StandardItem,1,Dated Iron Barbut
8011104,Normal/StandardItem,1,Dated Visored Barbut
8011105,Normal/StandardItem,1,Warden's Barbut
8011106,Normal/StandardItem,1,Bronze Barbut
8011107,Normal/StandardItem,1,Decorated Bronze Barbut
8011108,Normal/StandardItem,1,Steel Barbut
8011109,Normal/StandardItem,1,Mythril Barbut
8011110,Normal/StandardItem,1,Cobalt Barbut
8011201,Normal/StandardItem,1,Dated Hunting Hat (Brown)
8011202,Normal/StandardItem,1,Dated Hunting Hat (Grey)
8011203,Normal/StandardItem,1,Dated Hunting Hat (Beige)
8011204,Normal/StandardItem,1,Dated Trapper's Hat
8011205,Normal/StandardItem,1,Dated Trapper's Hat (Red)
8011206,Normal/StandardItem,1,Dated Trapper's Hat (Yellow)
8011207,Normal/StandardItem,1,Dated Trapper's Hat (Green)
8011208,Normal/StandardItem,1,Dated Trapper's Hat (Blue)
8011209,Normal/StandardItem,1,Dated Tracker's Hat
8011210,Normal/StandardItem,1,Dated Tracker's Hat (Auburn)
8011211,Normal/StandardItem,1,Dated Tracker's Hat (Pink)
8011212,Normal/StandardItem,1,Dated Tracker's Hat (Brown)
8011213,Normal/StandardItem,1,Dated Tracker's Hat (Blue)
8011214,Normal/StandardItem,1,Dated Bowman's Hat
8011215,Normal/StandardItem,1,Dated Bowman's Hat (Black)
8011216,Normal/StandardItem,1,Dated Bowman's Hat (Red)
8011217,Normal/StandardItem,1,Dated Bowman's Hat (Yellow)
8011218,Normal/StandardItem,1,Dated Bowman's Hat (Green)
8011219,Normal/StandardItem,1,Poacher's Hat
8011220,Normal/StandardItem,1,Ranger's Hat
8011221,Normal/StandardItem,1,Ranger's Hat (Red)
8011222,Normal/StandardItem,1,Rainmaker's Hat
8011223,Normal/StandardItem,1,Rainmaker's Hat (Blue)
8011301,Normal/StandardItem,1,Dated Hempen Turban
8011302,Normal/StandardItem,1,Dated Hempen Turban (Brown)
8011303,Normal/StandardItem,1,Dated Hempen Turban (Grey)
8011304,Normal/StandardItem,1,Dated Hempen Turban (Beige)
8011305,Normal/StandardItem,1,Dated Cotton Turban
8011306,Normal/StandardItem,1,Dated Cotton Turban (Red)
8011307,Normal/StandardItem,1,Dated Cotton Turban (Yellow)
8011308,Normal/StandardItem,1,Dated Cotton Turban (Green)
8011309,Normal/StandardItem,1,Dated Cotton Turban (Blue)
8011310,Normal/StandardItem,1,Dated Velveteen Turban
8011311,Normal/StandardItem,1,Dated Velveteen Turban (Black)
8011312,Normal/StandardItem,1,Dated Velveteen Turban (Red)
8011313,Normal/StandardItem,1,Dated Velveteen Turban (Yellow)
8011314,Normal/StandardItem,1,Dated Velveteen Turban (Green)
8011315,Normal/StandardItem,1,Velveteen Turban
8011316,Normal/StandardItem,1,Velveteen Turban of Slaying (Yellow)
8011317,Normal/StandardItem,1,Velveteen Turban of Invoking (Green)
8011318,Normal/StandardItem,1,Linen Turban
8011319,Normal/StandardItem,1,Linen Turban of Slaying (Yellow)
8011320,Normal/StandardItem,1,Linen Turban of Invoking (Blue)
8011321,Normal/StandardItem,1,Woolen Turban
8011322,Normal/StandardItem,1,Woolen Turban of Invoking (Purple)
8011323,Normal/StandardItem,1,Sipahi Turban
8011324,Normal/StandardItem,1,Velveteen Turban (Yellow)
8011325,Normal/StandardItem,1,Velveteen Turban (Green)
8011326,Normal/StandardItem,1,Velveteen Turban of Slaying
8011327,Normal/StandardItem,1,Velveteen Turban of Slaying (Green)
8011328,Normal/StandardItem,1,Velveteen Turban of Invoking
8011329,Normal/StandardItem,1,Velveteen Turban of Invoking (Yellow)
8011330,Normal/StandardItem,1,Linen Turban (Yellow)
8011331,Normal/StandardItem,1,Linen Turban (Blue)
8011332,Normal/StandardItem,1,Linen Turban of Slaying
8011333,Normal/StandardItem,1,Linen Turban of Slaying (Blue)
8011334,Normal/StandardItem,1,Linen Turban of Invoking
8011335,Normal/StandardItem,1,Linen Turban of Invoking (Yellow)
8011336,Normal/StandardItem,1,Woolen Turban (Purple)
8011337,Normal/StandardItem,1,Woolen Turban (Red)
8011338,Normal/StandardItem,1,Woolen Turban (Grey)
8011339,Normal/StandardItem,1,Woolen Turban of Invoking
8011340,Normal/StandardItem,1,Woolen Turban of Invoking (Red)
8011341,Normal/StandardItem,1,Woolen Turban of Invoking (Grey)
8011401,Normal/StandardItem,1,Dated Bronze Elmo
8011402,Normal/StandardItem,1,Dated Brass Elmo
8011403,Normal/StandardItem,1,Conquistador Elmo
8011404,Normal/StandardItem,1,Iron Elmo
8011405,Normal/StandardItem,1,Iron Elmo (Brown)
8011406,Normal/StandardItem,1,Mythril Elmo
8011407,Normal/StandardItem,1,Reinforced Mythril Elmo
8011408,Normal/StandardItem,1,Cobalt Elmo
8011409,Normal/StandardItem,1,Cobalt Elmo (Red)
8011501,Normal/StandardItem,1,Dated Sheepskin Pot Helm
8011502,Normal/StandardItem,1,Dated Dodoskin Pot Helm
8011503,Normal/StandardItem,1,Dated Dodoskin Pot Helm (Black)
8011504,Normal/StandardItem,1,Dated Leather Pot Helm (Black)
8011505,Normal/StandardItem,1,Dated Leather Pot Helm (Ochre)
8011506,Normal/StandardItem,1,Dated Leather Pot Helm (Green)
8011507,Normal/StandardItem,1,Dated Leather Pot Helm (Red)
8011508,Normal/StandardItem,1,Dated Toadskin Pot Helm (Sunstone)
8011509,Normal/StandardItem,1,Dated Toadskin Pot Helm (Lapis Lazuli)
8011510,Normal/StandardItem,1,Dated Toadskin Pot Helm (Sphene)
8011511,Normal/StandardItem,1,Dated Toadskin Pot Helm (Malachite)
8011512,Normal/StandardItem,1,Dated Toadskin Pot Helm (Fluorite)
8011513,Normal/StandardItem,1,Dated Toadskin Pot Helm (Danburite)
8011514,Normal/StandardItem,1,Helm of the Lone Knight
8011515,Normal/StandardItem,1,Dodoskin Pot Helm
8011516,Normal/StandardItem,1,Dodoskin Pot Helm (Grey)
8011517,Normal/StandardItem,1,Leather Pot Helm
8011518,Normal/StandardItem,1,Leather Pot Helm (Black)
8011519,Normal/StandardItem,1,Boarskin Pot Helm
8011520,Normal/StandardItem,1,Raptorskin Pot Helm
8011521,Normal/StandardItem,1,Mercenary's Pot Helm
8011522,Normal/StandardItem,1,Flame Private's Pot Helm
8011523,Normal/StandardItem,1,Flame Sergeant's Pot Helm
8011524,Normal/StandardItem,1,Veteran's Pot Helm
8011601,Normal/StandardItem,1,Dated Bronze Sallet
8011602,Normal/StandardItem,1,Dated Assault Sallet
8011603,Normal/StandardItem,1,Dated Iron Sallet
8011604,Normal/StandardItem,1,Dated Iron Assault Sallet
8011605,Normal/StandardItem,1,Iron Sallet
8011606,Normal/StandardItem,1,Reinforced Iron Sallet
8011607,Normal/StandardItem,1,Steel Sallet
8011608,Normal/StandardItem,1,Steel Sallet (Green)
8011609,Normal/StandardItem,1,Storm Private's Sallet
8011610,Normal/StandardItem,1,Storm Sergeant's Sallet
8011701,Normal/StandardItem,1,Dated Bronze Chain Coif
8011702,Normal/StandardItem,1,Dated Iron Chain Coif
8011703,Normal/StandardItem,1,Dated Cavalry Chain Coif
8011704,Normal/StandardItem,1,Dated Cavalry Chain Coif (Red)
8011705,Normal/StandardItem,1,Dated Cavalry Chain Coif (Black)
8011706,Normal/StandardItem,1,Dated Cavalry Chain Coif (Ochre)
8011707,Normal/StandardItem,1,Dated Cavalry Chain Coif (Green)
8011708,Normal/StandardItem,1,Judge's Chain Coif
8011709,Normal/StandardItem,1,Templar's Chain Coif
8011710,Normal/StandardItem,1,Mythril Chain Coif
8011711,Normal/StandardItem,1,Mythril Chain Coif (Black)
8011712,Normal/StandardItem,1,Cobalt Chain Coif
8011713,Normal/StandardItem,1,Cobalt Chain Coif (Red)
8011801,Normal/StandardItem,1,Dated Hempen Scarf
8011802,Normal/StandardItem,1,Dated Hempen Scarf (Grey)
8011803,Normal/StandardItem,1,Dated Hempen Scarf (Beige)
8011804,Normal/StandardItem,1,Dated Hempen Scarf (Brown)
8011805,Normal/StandardItem,1,Dated Cotton Scarf
8011806,Normal/StandardItem,1,Dated Cotton Scarf (Red)
8011807,Normal/StandardItem,1,Dated Cotton Scarf (Yellow)
8011808,Normal/StandardItem,1,Dated Cotton Scarf (Green)
8011809,Normal/StandardItem,1,Dated Cotton Scarf (Blue)
8011810,Normal/StandardItem,1,Dated Velveteen Scarf
8011811,Normal/StandardItem,1,Dated Velveteen Scarf (Black)
8011812,Normal/StandardItem,1,Dated Velveteen Scarf (Red)
8011813,Normal/StandardItem,1,Dated Velveteen Scarf (Yellow)
8011814,Normal/StandardItem,1,Dated Velveteen Scarf (Green)
8011815,Normal/StandardItem,1,Cotton Scarf
8011816,Normal/StandardItem,1,Cotton Scarf (Brown)
8011817,Normal/StandardItem,1,Cotton Scarf (Blue)
8011901,Normal/StandardItem,1,Moldering Jester's Cap
8011902,Normal/StandardItem,1,Vintage Jester's Cap
8011903,Normal/StandardItem,1,Harlequin's Cap
8012001,Normal/StandardItem,1,Dated Straw Hat
8012002,Normal/StandardItem,1,Dated Walking Hat
8012003,Normal/StandardItem,1,Dated Tarred Walking Hat
8012004,Normal/StandardItem,1,Dated Fishing Hat
8012005,Normal/StandardItem,1,Dated Fishing Hat (Red)
8012006,Normal/StandardItem,1,Dated Fishing Hat (Yellow)
8012007,Normal/StandardItem,1,Dated Fishing Hat (Green)
8012008,Normal/StandardItem,1,Dated Fishing Hat (Blue)
8012009,Normal/StandardItem,1,Weathered Sun Hat
8012010,Normal/StandardItem,1,Weathered Beach Hat (Blue)
8012011,Normal/StandardItem,1,Straw Hat
8012012,Normal/StandardItem,1,Stablehand's Hat
8012013,Normal/StandardItem,1,Stablemaid's Hat
8012014,Normal/StandardItem,1,Angler's Hat
8012015,Normal/StandardItem,1,Angler's Hat of Strength (Yellow)
8012016,Normal/StandardItem,1,Angler's Hat of Dexterity (Blue)
8012017,Normal/StandardItem,1,Straw Hat (Black)
8012018,Normal/StandardItem,1,Straw Hat (White)
